Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
联众金融,产品经理,13k-20k,16.5,产品策划,“五险一金、带薪年假、年底多薪”,金融,A轮,500-2000
薄荷,产品经理,15k-30k,22.5,项目管理,“健康生活理念”,"移动互联网,电子商务",B轮,50-150
上海砸立,增长产品经理,12k-24k,18.0,产品设计,"“五险一金,年薪双薪”","移动互联网,电子商务",B轮,50-150
圆通,产品经理（货代）,35k-65k,50.0,产品策划,“上市公司，高速发展，平台广阔，晋升平台”,"企业服务,数据服务",上市公司,2000
圆通,产品经理(J10323),12k-24k,18.0,产品设计,"“大平台,上市公司,大牛团队”","企业服务,数据服务",上市公司,2000
哈啰出行,产品经理,18k-36k,27.0,需求分析,“双轨晋升，地铁附近，弹性工作”,"移动互联网,硬件",D轮及以上,2000
工程师爸爸,产品经理,20k-40k,30.0,产品策划,"“千万级用户,音频绘彩图”","移动互联网,教育",B轮,50-150
TapTap,产品经理,20k-30k,25.0,社交,"“共同成长,老板带”","游戏,社交网络",B轮,50-150
树融科技,产品经理--大数据产品,15k-25k,20.0,移动互联网,"“扁平化管理,快乐工作,学习氛围”","企业服务,数据服务",天使轮,15-50
上海知墨,产品经理,10k-20k,15.0,需求分析,"“弹性工作,师从大牛,福利完善,交通便利”",教育,不需要融资,50-150
卯聚信息科技,产品经理,15k-30k,22.5,项目管理,“心有多大，舞台就有多大”,数据服务 移动互联网,不需要融资,50-150
天会皓闻,产品经理,15k-25k,20.0,产品策划,"“五险一金,补充医疗,年底多薪”",移动互联网,不需要融资,50-150
弘连网络,产品经理,9k-18k,13.5,产品设计,“五险一金 年底多薪 弹性工作制”,数据服务,未融资,50-150
腾讯大申网,产品经理,8k-15k,11.5,游戏,"“智慧项目,客户需求,解决方案”",文化娱乐,未融资,50-150
源慧信息,产品经理,10k-15k,12.5,产品设计,“福利待遇好”,O2O,上市公司,50-150
互易网（厂家到厂家）,产品经理,15k-20k,17.5,游戏,"“带薪病假,平级化管理,五险一金,Top团队”",电子商务,未融资,50-150
快牛金科,产品经理,15k-25k,20.0,产品策划,“五险一金，绩效奖金，弹性工作制，定期体检”,其他,B轮,500-2000
上海广拓信息技术有限公司,产品经理,12k-18k,15.0,用户研究,"“厂家,行业第一,企业氛围好,交通便利”",硬件,未融资,150-500
途虎养车网,产品经理,15k-20k,17.5,SaaS,"“扁平化管理,晋升空间大,公司氛围好”",移动互联网,D轮及以上,2000
波罗蜜 日韩购,产品经理,10k-15k,12.5,电商,“国际团队、高手众多、晋升潜力大”,"移动互联网,电子商务",B轮,150-500
海万科技,产品经理,8k-15k,11.5,移动互联网,"“节日礼金,年底奖金,体检旅游,带薪年假”","移动互联网,金融",不需要融资,500-2000
上海彩付,产品经理,15k-25k,20.0,需求分析,"“交通便捷,扁平管理”","O2O,生活服务",未融资,15-50
平安金服,1211F9-产品经理,16k-20k,18.0,产品设计,"“定期体检,免费班车,五险一金,带薪年假”","金融,数据服务",上市公司,2000
美莱集团,产品经理,18k-35k,26.5,项目管理,“发展前景好 公司环境好 领导NICE”,"医疗健康,电子商务",不需要融资,2000
达观数据,产品经理,15k-25k,20.0,产品设计,"“AI+金融,给力团队,准独角兽,发展空间大”",人工智能,B轮,150-500
梵慈沫,产品经理,20k-40k,30.0,移动互联网,"“精益创业,硅谷文化,丰厚待遇,公司福利”",电子商务,不需要融资,50-150
稻壳互联,产品经理,10k-20k,15.0,移动产品/APP,"“弹性工作,快速发展,扁平管理,互联网咨询”",企业服务,不需要融资,50-150
透云科技,产品经理,15k-30k,22.5,交互设计,“大数据、行业领导者地位，知名企业合作对象”,"移动互联网,数据服务",上市公司,500-2000
Spacecycle,产品经理,15k-20k,17.5,项目管理,“良好的办公环境”,文化娱乐 生活服务,A轮,50-150
华云数据,303-高级产品经理,20k-35k,27.5,移动互联网,“各项补贴 年假病假 团建旅游”,"移动互联网,数据服务",D轮及以上,500-2000
UCloud,校招-产品经理,10k-20k,15.0,大数据,"“六险一金,领导好,独角兽公司,弹性工作”","数据服务,企业服务",D轮及以上,500-2000
麦图科技,产品经理,12k-24k,18.0,产品设计,"“发展潜力,弹性工作,扁平管理”",数据服务,A轮,15-50
易路,产品经理,12k-17k,14.5,产品策划,"“五险一金,带薪年假,薪资有竞争,人性化管理”","移动互联网,企业服务",A轮,50-150
叶檀财经,产品经理/总监,15k-30k,22.5,项目管理,"“老板好,福利好”",金融,A轮,50-150
青桐资本,产品经理,10k-18k,14.0,产品设计,"“互联网投行,精英团队,五险二金,年度旅游”",金融,不需要融资,50-150
上海阜登,高级产品经理,20k-36k,28.0,金融,"“数据分析,金融,产品设计”",金融,不需要融资,50-150
源耀生物,产品经理,15k-25k,20.0,产品设计,“五险一金、旅游、年终奖金、体检、包吃住”,其他,上市公司,500-2000
上海劳勤,产品经理,20k-25k,22.5,金融,"“免费体检,免费旅游”",数据服务,A轮,150-500
天泽智云,产品经理-工业物联网,18k-28k,23.0,电商,“行业领先 六险一金 发展前景”,企业服务,A轮,50-150
九曳供应链,高级产品经理,20k-25k,22.5,物流,“发展有前景”,"电子商务,数据服务",C轮,500-2000
叶檀财经,产品主管/经理,8k-15k,11.5,需求分析,“福利好，包吃午餐及晚餐，周末双休”,金融,A轮,50-150
特赞|Tezign,产品经理,20k-40k,30.0,交互设计,“上班不打卡、扁平化管理、全员持股计划”,移动互联网,B轮,50-150
易路,产品经理,15k-25k,20.0,项目管理,“处于移动SaaS风口，千万级风投，上升空间大”,"移动互联网,企业服务",A轮,50-150
新潮传媒,产品经理,15k-28k,21.5,供应链,"“广告投放,APP,小程序”","移动互联网,广告营销",A轮,2000
小灶能力派,高级产品经理,25k-40k,32.5,产品设计,"“薪酬待遇好,发展空间大,股权激励,团队友好”","移动互联网,教育",天使轮,50-150
微医贝联,产品经理/总监,16k-26k,21.0,项目管理,“成长空间”,"移动互联网,医疗健康",C轮,50-150
红星美凯龙互联网集团,高级产品经理,12k-24k,18.0,大数据,"“平台大,福利好,上市公司,产品可落地”","移动互联网,O2O",上市公司,2000
问卷网@爱调研,高级产品经理,15k-25k,20.0,硬件制造,“五险一金，弹性工作，水果下午茶，节日福利”,移动互联网,B轮,150-500
上海印鹰happyeasygo,用户增长-产品经理,15k-30k,22.5,智能硬件,“五险一金 期权 生日福利 团建 双休”,"电子商务,旅游",B轮,150-500
太美医疗科技,产品经理,10k-20k,15.0,云计算,"“15薪,带薪年假,晋升空间”",移动互联网,D轮及以上,150-500
TutorABC英语,产品经理,15k-30k,22.5,产品设计,“五险一金，早餐水果”,"移动互联网,教育",C轮,2000
55海淘,产品经理,10k-20k,15.0,医疗,“发展空间大，待遇从优”,电子商务,上市公司,150-500
