
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
字节跳动,高级数据分析师,15k-30k,22.5,,“弹性工作，晋升空间，团队氛围好”,"移动互联网,数据服务",C轮,2000人以上
AdMaster,数据分析/解决方案（实习）(J10063),2k-4k,3.0,,“发展前景好；福利待遇好”,数据服务,不需要融资,500-2000人
亿泽ETBI,数据分析,6k-12k,9.0,,“五险一金，年终分红。”,数据服务 企业服务,不需要融资,50-150人
寻找母星,初级数据分析师,6k-10k,8.0,,"“大牛云集,薪资丰厚,团队优秀,晋升空间大”","移动互联网,O2O",天使轮,50-150人
国泰产险,高级数据分析师,25k-35k,30.0,,"“蚂蚁控股,互联网保险,大平台,年轻有朝气”",金融,不需要融资,500-2000人
i-Buzz Research,数据分析实习生,1k-2k,1.5,,“有转正机会”,"企业服务,数据服务",不需要融资,15-50人
小红书,风控高级策略工程师-数据分析师方向,20k-40k,30.0,,"“大牛多多,办公环境好,福利满满,环境超赞”","生活服务,电子商务",D轮及以上,500-2000人
携程,资深数据分析师,15k-25k,20.0,,“旅游老大等你来~”,"移动互联网,旅游",上市公司,2000人以上
上海软科教育,高级数据分析师（咨询方向）,14k-20k,17.0,,"“五险一金,带薪年假,免费餐饮,活动丰富”",企业服务,不需要融资,50-150人
长投网,中级数据分析师,15k-25k,20.0,,“扁平化管理 、带薪年假、季度团建”,移动互联网,A轮,150-500人
上海铠释信息科技有限公司,数据分析专员,4k-8k,6.0,,“数据分析”,金融,不需要融资,少于15人
蓝色光标欧泰谱,高级数据分析师-SQL,10k-15k,12.5,,“上市公司，市中心，领导好，氛围好”,数据服务 企业服务,不需要融资,150-500人
金可国际集团-品牌眼镜事业群,数据分析助理,4k-6k,5.0,,"“工作环境,专业培训,五险一金,周末双休”",生活服务,上市公司,500-2000人
蜻蜓FM,数据分析师,15k-25k,20.0,,“弹性工作，年轻化团队，行业领先平台”,移动互联网,D轮及以上,150-500人
Pacific Epoch,数据分析专员,5k-8k,6.5,,“氛围良好 数据分析 应届生”,数据服务,不需要融资,50-150人
搜股,BI数据分析师,9k-18k,13.5,,"“五险一金,互联网科技,双休”","金融,移动互联网",A轮,50-150人
携程,高级数据分析（机器学习方向）,20k-35k,27.5,,“五险一金 年终奖金 绩效奖金 餐补 体检”,"移动互联网,旅游",上市公司,2000人以上
普惠融通科技（北京）有限公司,数据分析师,15k-25k,20.0,,"“带薪年假,弹性上班,地铁周边,法定节假日”",金融,不需要融资,2000人以上
小红书,数据分析师,15k-30k,22.5,,"“数据分析,用户增长,社区电商,大牛多”","生活服务,电子商务",D轮及以上,500-2000人
易络盟电子,数据分析专员 - 6个月,4k-5k,4.5,,“福利待遇 发展前景”,"硬件,其他",上市公司,2000人以上
旺旺集团,数据分析助理,4k-6k,5.0,,“五险一金、七天年假”,"电子商务,移动互联网",上市公司,2000人以上
尾道,高级数据分析师,20k-40k,30.0,,“福利待遇”,"移动互联网,电子商务",未融资,15-50人
拓链,数据分析师,20k-40k,30.0,,“区块链”,移动互联网,不需要融资,50-150人
浦发卡中心,高级数据分析师,15k-25k,20.0,,"“金融,高薪”",金融,上市公司,2000人以上
麦达数字,数据分析师,30k-60k,45.0,,"“上市公司,五险一金,薪酬福利好,发展空间大”","企业服务,数据服务",上市公司,500-2000人
有鱼金融科技,高级数据分析师,20k-30k,25.0,,“亿级用户平台，行业前列，准备上市”,"移动互联网,金融",不需要融资,500-2000人
众安保险,数据分析工程师,18k-30k,24.0,,“年终奖丰厚、扁平化管理、活动多多”,金融,上市公司,2000人以上
小站教育,市场数据分析师,10k-16k,13.0,,“扁平化管理”,"移动互联网,教育",C轮,500-2000人
Datatist,高级商业数据分析师,15k-30k,22.5,,"“大数据公司,硅谷团队,股票期权,带薪假期”","数据服务,广告营销",A轮,50-150人
cachi,IT数据分析工程师（VBA）,8k-13k,10.5,,“500强外企”,"移动互联网,企业服务",不需要融资,150-500人
携程,资深数据分析师,15k-25k,20.0,,“业务数据分析”,"移动互联网,旅游",上市公司,2000人以上
搜股,BI数据分析师,9k-15k,12.0,,“月度绩效考核奖金+半年度调薪+年终奖”,"金融,移动互联网",A轮,50-150人
行点数科,数据分析主管,15k-20k,17.5,,“创业团队核心业务，薪酬福利体系健全”,移动互联网,A轮,15-50人
Datatist,高级商业数据分析师,20k-40k,30.0,,"“硅谷团队,发15m,晋升平台,氛围融洽”","数据服务,广告营销",A轮,50-150人
摩天轮,高级数据分析工程师,20k-30k,25.0,,“发展空间”,"移动互联网,电子商务",C轮,150-500人
星合金融科技,风控数据分析师,10k-20k,15.0,,“五险一金 弹性”,"移动互联网,金融",不需要融资,50-150人
百度,高级数据分析工程师（信息流）,15k-30k,22.5,,“团队优秀 福利较好”,"移动互联网,数据服务",不需要融资,2000人以上
上海银行信用卡中心,高级数据分析师,18k-25k,21.5,,"“正式编制,餐补车贴,带薪年假,八险一金”",金融,不需要融资,2000人以上
数道科技,数据分析实习生,3k-4k,3.5,,"“免费班车,节日福利”",数据服务,不需要融资,15-50人
上海分蛋信息科技有限公司深圳分公司,bi数据分析师,12k-18k,15.0,,“带薪年假 五险一金 年终奖金 节日福利”,移动互联网,B轮,150-500人
墨霏科技,实习数据分析师,3k-5k,4.0,,“我们是一家“先胜而后战的创业公司”！”,"信息安全,数据服务",天使轮,15-50人
小红书,数据分析师,18k-36k,27.0,,“福利待遇好”,"生活服务,电子商务",D轮及以上,500-2000人
SAS,高级数据分析师,20k-30k,25.0,,“全球最佳雇主”,"企业服务,数据服务",不需要融资,2000人以上
J&K,数据分析实习生,3k-6k,4.5,,“全勤奖年度海外旅游”,广告营销,不需要融资,少于15人
韩创科技,产品数据分析师,15k-25k,20.0,,"“五险一金,周末双休,绩效奖金,带薪年假”","移动互联网,文化娱乐",不需要融资,500-2000人
携程,高级数据分析师,17k-24k,20.5,,“品牌雇主 潜力行业 活力团队 发展空间”,"移动互联网,旅游",上市公司,2000人以上
J&K,数据分析实习生,3k-6k,4.5,,“全勤奖年度海外旅游”,广告营销,不需要融资,少于15人
MarcPoint,商业数据分析,10k-15k,12.5,,“工作氛围open 快速发展的优秀团队”,"电子商务,广告营销",A轮,15-50人
方付通,数据分析实习生,3k-6k,4.5,,“福利完善，大牛团队”,"移动互联网,金融",不需要融资,150-500人
莉莉丝游戏,数据分析实习生,5k-6k,5.5,,"“转正机会,零食饮料”","移动互联网,游戏",不需要融资,150-500人
时趣social-touch,数据分析实习生,2k-3k,2.5,,“周末双休 弹性工作 领导nice 福利多多”,移动互联网,D轮及以上,500-2000人
上海荟诚,数据分析专员,6k-8k,7.0,,"“成长空间,待遇优厚,职位晋升”","硬件,其他",未融资,50-150人
京东集团,SQL数据分析师,17k-30k,23.5,,“核心”,"电子商务,数据服务",上市公司,2000人以上
爱回收,高级数据分析师,15k-25k,20.0,,“互联网独角兽 年轻化管理团队”,移动互联网,D轮及以上,500-2000人
蜻蜓FM,广告数据分析,15k-25k,20.0,,“扁平化管理；风口行业”,移动互联网,D轮及以上,150-500人
奕己*达目标,数据分析产品经理,5k-10k,7.5,,"“绩效奖金,弹性工作,年终奖金,节日福利”","移动互联网,社交网络",未融资,15-50人
欢聚时代（YY Inc）,风险数据分析师 (MJ001721),15k-30k,22.5,,"“福利多,平台大”",移动互联网,上市公司,2000人以上
旺旺集团,业务数据分析,5k-7k,6.0,,"“五险一金,七天年假,一日三餐,周末双休”","电子商务,移动互联网",上市公司,2000人以上
上海米哈游,游戏数据分析师（海外）,15k-30k,22.5,,"“六险一金,年度旅游,带薪休假,扁平化”","移动互联网,游戏",不需要融资,500-2000人
随手科技,数据分析团队负责人（上海）,20k-40k,30.0,,“发展空间大”,"移动互联网,金融",C轮,500-2000人
携程,市场数据分析师,10k-15k,12.5,,"“国际业务,平台大”","移动互联网,旅游",上市公司,2000人以上
旺旺集团,数据分析实习生,3k-4k,3.5,,“五险一金、年底双薪、免费午餐、免费班车”,"电子商务,移动互联网",上市公司,2000人以上
麦图科技,初级数据分析师（实习岗）,4k-8k,6.0,,"“带薪年假,弹性工作,扁平管理”",数据服务,A轮,15-50人
捞月狗,电竞赛事数据分析师,7k-10k,8.5,,"“发展空加大,团队氛围好,扁平化管理,电竞游戏”",移动互联网,C轮,50-150人
美团点评,风险数据分析专家,35k-50k,42.5,,"“大牛团队,带薪年假”","移动互联网,O2O",上市公司,2000人以上
信用飞/首付游,模型数据分析师,15k-25k,20.0,,"“弹性工作,扁平管理,年轻团队,高效透明”",移动互联网,B轮,50-150人
极致时尚单品品牌孵化器,电商数据分析助理,6k-10k,8.0,,"“不加班,气氛轻松,时间自主”","电子商务,文化娱乐",未融资,15-50人
奇虎360金融,BI数据分析师,18k-35k,26.5,,"“平台大,薪酬高,福利好,弹性工作制”","移动互联网,金融",未融资,500-2000人
小赢科技,金融数据分析师,15k-20k,17.5,,“公司平台广阔，福利待遇好，领导nice”,金融,上市公司,500-2000人
快牛金科,BI数据分析师,20k-25k,22.5,,“五险一金 带薪年假 年底N薪 年度旅游”,其他,B轮,500-2000人
YY金融,风险数据分析师（东南亚现金贷方向）,15k-30k,22.5,,“上市公司 扁平化管理 五险一金 丰富福利”,"移动互联网,金融",上市公司,2000人以上
欧拉网络,数据分析建模师,20k-40k,30.0,,"“上市公司,股权期权,年终多薪,弹性工时”",移动互联网,C轮,50-150人
时代嘉道咨询机构，嘉道信息技术,汽车行业数据分析实习生,2k-4k,3.0,,“接触汽车产业，了解市场热点，与大咖共事。”,"数据服务,广告营销",未融资,150-500人
ShipParts.com,市场推广数据分析 （互联网、线上广告）,8k-15k,11.5,,“Google analytics”,电子商务,天使轮,15-50人
浅橙科技,运营数据分析,15k-25k,20.0,,"“氛围好,自由度高,福利优厚”","移动互联网,金融",B轮,150-500人
携程,商业数据分析师,8k-16k,12.0,,“旅游老大等你来”,"移动互联网,旅游",上市公司,2000人以上
韩创科技,商业数据分析师,15k-25k,20.0,,"“千万级项目,扁平管理,行业大牛,独角兽业务”","移动互联网,文化娱乐",不需要融资,500-2000人
小赢科技,高级数据分析经理,45k-55k,50.0,,“公司平台广阔，福利待遇好，领导nice”,金融,上市公司,500-2000人
城室科技,城市数据分析岗（实习）,1k-2k,1.5,,“发展前景、工作环境轻松”,"移动互联网,数据服务",天使轮,少于15人
小站教育,BI数据分析师,10k-20k,15.0,,"“五险一金,绩效奖金,年终奖金,餐饮补贴”","移动互联网,教育",C轮,500-2000人
YY金融,风险数据分析师,15k-25k,20.0,,“上市集团背景 五险一金 管理扁平”,"移动互联网,金融",上市公司,2000人以上
叠纸游戏,运营数据分析 (MJ000129),9k-18k,13.5,,“高额奖金”,游戏,不需要融资,150-500人
印付科技,风控数据分析师,10k-20k,15.0,,"“发展空间大,福利好,下午茶,扁平管理”",金融,A轮,50-150人
小红书,电商数据分析Leader,30k-50k,40.0,,“福利待遇好”,"生活服务,电子商务",D轮及以上,500-2000人
客琛,数据分析管培生（校园招聘）,5k-10k,7.5,,"“发展空间大,管培项目,可留任转正”","移动互联网,生活服务",不需要融资,50-150人
上海傲梦网络科技有限公司,BI数据分析师,15k-20k,17.5,,“蓝海行业 薪资丰厚 五险一金”,教育,B轮,150-500人
蓝色光标欧泰谱,CRM数据分析经理(SQL),9k-15k,12.0,,"“福利完善,职业发展好,平台大”",数据服务 企业服务,不需要融资,150-500人
上海米哈游,游戏数据分析,20k-40k,30.0,,"“扁平化,知名项目,年底多薪,六险一金”","移动互联网,游戏",不需要融资,500-2000人
上海中科辰新卫星技术有限公司,大数据工程师（数据分析）,15k-25k,20.0,,“五险一金，员工午餐，通讯补贴，公司氛围好”,其他,不需要融资,150-500人
旗发科技,风控数据分析,10k-20k,15.0,,"“自由发展,扁平化,氛围好,待遇优厚”","移动互联网,数据服务",上市公司,150-500人
携程,海外酒店数据分析师（收益定价方向）,10k-20k,15.0,,“国内最大OTA平台”,"移动互联网,旅游",上市公司,2000人以上
韩创科技,运营数据分析师,10k-20k,15.0,,"“不加班,领导好,带薪假超多,奖金多多”","移动互联网,文化娱乐",不需要融资,500-2000人
小赢科技,金融数据分析经理（循环产品）,25k-35k,30.0,,“公司平台广阔，福利待遇好，领导nice”,金融,上市公司,500-2000人
Goodyear,市场数据分析实习生,2k-3k,2.5,,"“美资五百强,领导好,平台好”",其他,上市公司,150-500人
京东集团,销售数据分析岗,15k-30k,22.5,,“上市电商”,"电子商务,数据服务",上市公司,2000人以上
泓申金服,风控数据分析师,15k-25k,20.0,,“带薪年假”,金融,B轮,150-500人
惠金所,风控数据分析师,10k-20k,15.0,,“险资背景 ，持牌机构，合规 ，扁平化管理”,"移动互联网,金融",不需要融资,150-500人
Shopee,BI Manager - BI数据分析经理,14k-18k,16.0,,"“跨境电商,东南亚市场,老板强,工作氛围赞”",电子商务,上市公司,2000人以上
上海钢联,运营数据分析专员,12k-20k,16.0,,“年底双薪，有晋升空间”,电子商务,上市公司,500-2000人
51JOB,大数据分析工程师,10k-20k,15.0,,"“数据提取,数据建模,数据加工”","移动互联网,招聘",上市公司,2000人以上
德莱维,bi数据分析师,15k-22k,18.5,,“本职位后期培养方向为BI项目经理。”,"信息安全,数据服务",不需要融资,2000人以上
