Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
小站教育,交互设计,16k-22k,19.0,,"“平台机会好,岗位前景佳,团队合作好,办公环境佳”","移动互联网,教育",C轮,
同程艺龙,资深交互设计,25k-30k,27.5,,"“福利待遇,发展空间大,弹性工作”","旅游,电子商务",上市公司,
安心记加班,高级交互设计师,20k-30k,25.0,,"“弹性时间,绩效奖金,地铁周边,年终奖金”",移动互联网,B轮,
美团点评,交互设计师-金融,20k-40k,30.0,,"“平台大,福利好”","移动互联网,O2O",D轮及以上,
酷家乐,交互设计师（上海）,15k-25k,20.0,,"“准独角兽,期权激励,技术大佬”",移动互联网,D轮及以上,
善诊,高级交互设计,25k-30k,27.5,,“学习机会多，身边大牛多，团队活力，高薪”,"移动互联网,医疗健康",B轮,
太安堂,资深交互设计师,13k-18k,15.5,,"“扁平管理,绩效奖金”",医疗健康、电子商务,上市公司,
莉莉丝游戏,游戏平台交互设计师,15k-25k,20.0,,"“弹性工作,福利待遇好,工作氛围好”","移动互联网,游戏",不需要融资,
携程,高级交互设计师,15k-25k,20.0,,“氛围好”,"移动互联网,旅游",上市公司,
Linkflow,产品交互设计师,18k-25k,21.5,,"“知名VC,优秀团队,巨大空间,完善福利”","企业服务,广告营销",A轮,
美团点评,交互设计师,15k-30k,22.5,,"“平台大,发展空间大”","移动互联网,O2O",D轮及以上,
虎扑,资深交互设计师,15k-25k,20.0,,“发展好”,"移动互联网,文化娱乐",D轮及以上,
上海小牛互娱智能科技有限公司,交互设计总监,35k-55k,45.0,,“年底双薪 住房补贴”,移动互联网,未融资,
faceui,交互设计师,8k-15k,11.5,,"“带薪年假,定期体检,节日福利,定期体检”",移动互联网,天使轮,
粉粉日记,交互设计师,15k-20k,17.5,,“五险一金、带薪年假”,移动互联网,B轮,
国泰产险,交互设计师,10k-20k,15.0,,"“蚂蚁控股,互联网保险,大平台,年轻有朝气”",金融,不需要融资,
阅文集团,阅文集团——交互设计师,15k-30k,22.5,,"“团队好,福利佳,发展快”",移动互联网,上市公司,
国麟科技,交互设计师,10k-15k,12.5,,"“五险一金,免费班车,带薪休假,餐费补贴”","移动互联网,数据服务",未融资,
点点橙Pipup,高级交互设计师/UED,15k-25k,20.0,,“交互设计 UED 共享”,教育,A轮,
eico design,资深交互设计师,15k-30k,22.5,,"“产品0-1,数字化转型,差异化创新,线上+线下”","移动互联网,企业服务",未融资,
触宝,高级交互设计师,15k-30k,22.5,,"“产品顶级,独角兽,11亿用户,团队好”","移动互联网,数据服务",上市公司,
华住酒店集团,交互设计实习生,3k-5k,4.0,,“BAT 上市集团 团队气氛好”,"旅游,生活服务",上市公司,
爱奇艺,交互设计师-广告产品方向,10k-16k,13.0,,“大平台，可发展前景好，可接触产品创新”,"广告营销,文化娱乐",上市公司,
威斯科技,高级交互设计专家,25k-40k,32.5,,“大平台，福利好”,移动互联网,未融资,
贴近Closer,交互设计师,10k-20k,15.0,,"“交互设计,福利配置优,团队氛围好”",移动互联网 文化娱乐,不需要融资,
上海小牛互娱智能科技有限公司,交互设计师,13k-20k,16.5,,“年底双薪 住房补贴”,移动互联网,未融资,
faceui,交互设计师（实习生）,3k-5k,4.0,,"“大牛,交互团队,项目丰富”",移动互联网,天使轮,
携程,交互设计师,10k-18k,14.0,,“旅游巨头公司等你来哦～”,"移动互联网,旅游",上市公司,
BenHealth,交互设计师,8k-16k,12.0,,“氛围好”,"医疗健康,移动互联网",不需要融资,
伊飒尔,交互设计师,8k-10k,9.0,,“国外旅游、免费体检”,移动互联网,A轮,
平安普惠,高级交互设计师,20k-30k,25.0,,“互联网金融领军，发展空间大，工作生活平衡”,"金融,移动互联网",不需要融资,
云鹊医疗,交互设计师,15k-30k,22.5,,"“年底双薪,补充商业险,超一流办公,年终奖金”","医疗健康,移动互联网",不需要融资,
上海瑞阙文化发展有限公司,交互设计师,20k-40k,30.0,,“行业前景”,"移动互联网,金融",不需要融资,
贝壳,CIO线-资深交互设计师,15k-30k,22.5,,"“团队氛围好,公司福利多,市中心上班,交通便利”","移动互联网,O2O",C轮,
返利网,资深交互设计师,15k-30k,22.5,,"“福利待遇好,工作环境优,员工旅游,补充医疗”",电子商务,C轮,
关爱通,交互设计师,10k-20k,15.0,,"“福利好,假期多,补充医疗金,年终奖金”","电子商务,企业服务",未融资,
上海正也科技,产品/交互设计师,12k-20k,16.0,,"“带薪年假,无限零食,不定时团建,期权激励”","移动互联网,企业服务",天使轮,
中腾信,app交互设计师,15k-28k,21.5,,"“福利年休假,节日礼品,福利体检,丰厚奖金”",金融,不需要融资,
上海纯米电子科技,交互设计经理,20k-35k,27.5,,"“小米生态链,互联网科技,上升空间,期权”","移动互联网,电子商务",C轮,
饿了么,高级/资深交互设计专家-饿了么UED,40k-60k,50.0,,"“团队融洽,福利佳,弹性工作制,发展机会多”",移动互联网,D轮及以上,
上海小牛互娱智能科技有限公司,交互设计经理,20k-35k,27.5,,“年底双薪 住房补贴”,移动互联网,未融资,
慧鸿,交互设计师,20k-30k,25.0,,“公司规模大、扁平化管理、发展空间大”,"移动互联网,电子商务",不需要融资,
永辉超市股份有限公司,交互设计师,14k-28k,21.0,,“待遇优、空间大、平台好”,"电子商务,O2O",上市公司,
ONEROOT,资深交互设计师,18k-32k,25.0,,"“年底多薪,扁平管理,项目奖金,弹性工作”",移动互联网,不需要融资,
申通快递,产品交互设计师,8k-16k,12.0,,“五险一金、节假日福利、宿舍、年假、双休”,生活服务,上市公司,
携程,交互设计师,15k-20k,17.5,,“旅游老大等你来”,"移动互联网,旅游",上市公司,
韶达信息,交互设计师,15k-22k,18.5,,"“交互设计,实际案例,UI”","移动互联网,电子商务",不需要融资,
BIGBANG | 大邦创新,交互设计师,8k-16k,12.0,,“各种有趣的项目，技能的快速成长”,"移动互联网,企业服务",未融资,
海尔金融,交互设计师,13k-25k,19.0,,“全额缴纳五险一金 15薪”,"移动互联网,金融",A轮,
毒APP,交互设计,15k-25k,20.0,,“节奏快，机会多，成长空间巨大”,"移动互联网,电子商务",A轮,
民商金融,交互设计师,12k-24k,18.0,,"“成长空间大,团队氛围佳,福利待遇优”",金融,不需要融资,
小蚁,高级交互设计师,20k-35k,27.5,,"“人工智能,智慧物联网,成长空间,弹性工作”","移动互联网,硬件",C轮,
民商基金,交互设计师,12k-24k,18.0,,"“持牌金融,金融科技,资产管理”",金融,不需要融资,
在野设计,资深交互设计师,25k-35k,30.0,,"“带薪年假,海外旅游”",移动互联网,未融资,
牛牛成长,高级交互设计师,12k-18k,15.0,,"“前景好,领导大牛,团队开心,办公环境好”","移动互联网,医疗健康",天使轮,
返利网,交互设计专家,20k-30k,25.0,,"“福利待遇好,工作环境优,学习机会多”",电子商务,C轮,
小蚁,移动端交互设计师,15k-30k,22.5,,"“小米生态链,智能硬件”","移动互联网,硬件",C轮,
偲睿,UI/交互设计师,3k-6k,4.5,,"“饭补,弹性工作制”","移动互联网,硬件",未融资,
MassThinker,资深交互设计/服务设计freelancer,10k-20k,15.0,,"“前瞻性项目,跨国团队,项目激励”","移动互联网,企业服务",不需要融资,
海天医药,资深交互设计师,20k-30k,25.0,,"“周末双休,绩效奖金”",医疗健康,上市公司,
BIGBANG | 大邦创新,交互设计师（实习生）,2k-4k,3.0,,"“技能成长,有趣的项目,不打卡,大牛带”","移动互联网,企业服务",未融资,
上海正也科技,交互设计实习生,3k-5k,4.0,,"“五险一金,发展前景好,福利好,晋升空间大”","移动互联网,企业服务",天使轮,
饿了么,资深交互设计师/设计专家,20k-40k,30.0,,"“团队氛围好,福利佳,弹性工作制,发展机会多”",移动互联网,D轮及以上,
拼多多,资深交互设计师（商家侧）,25k-50k,37.5,,"“岗位前景好,逻辑挑战多,发展全面”","电子商务,移动互联网",上市公司,
蜻蜓FM,国际资深交互设计师,25k-35k,30.0,,"“国际化,聚焦战略,范围好,风口行业”",移动互联网,D轮及以上,
游族网络,游戏资深交互设计师,20k-35k,27.5,,"“工作氛围好,专业培训,发展空间大,上市公司”","移动互联网,游戏",上市公司,
春秋航空股份有限公司,交互设计师（市场）,15k-25k,20.0,,“管理扁平 福利齐全”,"电子商务,旅游",上市公司,
网易游戏,资深游戏交互设计师,15k-30k,22.5,,"“重点项目,发展空间大,薪资福利好”",游戏,上市公司,
易路,UE/UX交互设计师,15k-20k,17.5,,“五险一金 、带薪年假、团建旅游”,"移动互联网,企业服务",A轮,
6e Group,UX Designer 交互设计师,15k-25k,20.0,,"“交互设计,CRM系统,专业的团队”","广告营销,移动互联网",A轮,
返利网,交互设计管培生,8k-12k,10.0,,"“五险一金,商业保险,节日福利,健身俱乐部”",电子商务,C轮,
拼多多,高级交互设计师（B端产品）,15k-25k,20.0,,"“包食宿,五险一金,16薪”","电子商务,移动互联网",上市公司,
鸿研物流,UED交互设计师,15k-20k,17.5,,“大牛带队 项目奖励 组织扁平”,O2O,C轮,
AIDIVI,UI交互设计师,10k-20k,15.0,,“发展空间大，培训&旅游，多福利。”,"其他,移动互联网",未融资,
淘集集,UE交互设计师,15k-25k,20.0,,“弹性工作制、加班餐、五险一金、年度旅游”,电子商务,未融资,
西蒙 simon,UI交互设计师,10k-18k,14.0,,"“行业前景佳,平台大”",其他,上市公司,
Gridsum 国双,交互设计师UE,10k-20k,15.0,,“大数据上市公司、牛人多”,"数据服务,企业服务",上市公司,
太平金科,UE交互设计师,10k-20k,15.0,,"“免费班车,试用期全薪,带薪年假,节日福利”",金融,不需要融资,
河姆渡电子商务有限公司,ue交互设计师,15k-20k,17.5,,"“年终奖金,五险一金,下午茶文化,弹性工时”",电子商务,A轮,
江海沐晖,ue交互设计师（上海）,9k-18k,13.5,,“年底双薪，有上升空间”,金融,A轮,
路路由,交互设计师（APP UE）,15k-25k,20.0,,"“奔向IPO,极客氛围,扁平式管理,新技术”","移动互联网,O2O",A轮,
小闲在线,UI交互设计师,15k-25k,20.0,,“周末双休”,"游戏,移动互联网",未融资,
悦单科技,网页交互设计师-实习岗-细节控,3k-6k,4.5,,"“海淘,C2C·,快速成长,细节控”","移动互联网,电子商务",未融资,
安心记加班,交互设计师（UE）,15k-25k,20.0,,“蚂蚁金服B轮投资 发展空间大”,移动互联网,B轮,
拉卡拉云商网络有限公司,产品经理（跨境业务-UI交互设计方向）,12k-22k,17.0,,"“五险一金,周末双休,带薪休假”","电子商务,金融",不需要融资,
